,Tweets
1803,You are not gonna believe it.. It's 91! 
1804,"Nazis are circulating a list of “Antifa” accounts to mass report on Twitter. I’m on the list. So are Joe Biden, the CDC, Jorts the Cat, and Britney Spears – We Hunted The Mammoth  

  "
1805,68 sooo close! 
1806,"Hello I moved server on   
Find me here: 
My new track also features both networks!  "
1807,"Careful, Because it's 50! "
1808,"I can now be found anywhere but Twitter

Hit the link Mastodon link below &amp; we'll automagically follow one another across servers!


.social
.social

 on Tribel 

 
 
"
1809,"Careful, Because it's 55! "
1810,Guess what... It's 13! 
1811,🚨Elon Musk confirms Twitter’s new multicoloured verification will launch next week   
1812,You are not gonna believe it.. It's 41! 
1813,"With 's changes to Twitter's content moderation, it could land outside 's rules &amp; Apple decides to boot Twitter from the App Store.  will create his own smartphone. Does he really, we will buy a new phone to keep ?  "
1814,"Are you ready for the hype? Ready, Set... IT'S 99!!! "
1815," 

A trump dinner party goes very wrong when  a mind control  war breaks out....

"
1816,  Elon Musk Has Reportedly Failed To Pay Twitter Suppliers   
1817,OH MY GOD IT'S 12! 
1818,"Yo follow my IG cuz Twitter is probably going down  
 "
1819,The number is.. 90! 
